; Number of ROIs: 4
; File Dimension: 2000 x 2000
;
; ROI name: Water
; ROI rgb value: {0, 0, 255}
; ROI npts: 651
;
; ROI name: Vegetation
; ROI rgb value: {0, 255, 0}
; ROI npts: 1943
;
; ROI name: Desert
; ROI rgb value: {255, 255, 0}
; ROI npts: 1010
;
; ROI name: Urban
; ROI rgb value: {255, 0, 0}
; ROI npts: 721
;
; File X, File Y, Map X, Map Y, Lat, Lon, B1, B2, B3, B4, B5, B6, B7, B8, B9, B10
  644,  1241,  181575.0000,  3406815.0000,  30.75171241,  29.67400785,  -0.209467,  -0.446020,  0.506325,  0.145489,  0.126751,  0.127608,  0.109164,  0.333086,  0.217712,  0.113929
  643,  1241,  181545.0000,  3406815.0000,  30.75170438,  29.67369494,  -0.190912,  -0.436795,  0.486472,  0.147417,  0.128893,  0.131730,  0.116097,  0.336058,  0.228313,  0.122281
  644,  1242,  181575.0000,  3406785.0000,  30.75144216,  29.67401715,  -0.200249,  -0.444496,  0.497637,  0.147042,  0.127608,  0.128866,  0.112403,  0.335094,  0.223280,  0.118399
  643,  1242,  181545.0000,  3406785.0000,  30.75143413,  29.67370424,  -0.178418,  -0.425911,  0.450631,  0.149879,  0.132828,  0.136174,  0.128090,  0.338226,  0.235808,  0.132373
  643,  1243,  181545.0000,  3406755.0000,  30.75116388,  29.67371354,  -0.175028,  -0.413305,  0.420053,  0.153493,  0.136950,  0.142116,  0.139814,  0.342348,  0.240359,  0.141447
  644,  1243,  181575.0000,  3406755.0000,  30.75117191,  29.67402645,  -0.172240,  -0.428458,  0.463086,  0.149237,  0.131864,  0.134782,  0.123619,  0.336861,  0.237869,  0.132533
 1861,  1247,  218085.0000,  3406635.0000,  30.75930579,  30.05495674,  -0.004876,  -0.363917,  0.316880,  0.159302,  0.146292,  0.149210,  0.165968,  0.319943,  0.316837,  0.213643
 1855,  1247,  217905.0000,  3406635.0000,  30.75926309,  30.05307845,  -0.056496,  -0.409384,  0.382783,  0.148943,  0.133845,  0.134782,  0.143562,  0.321629,  0.287231,  0.183153
 1856,  1247,  217935.0000,  3406635.0000,  30.75927021,  30.05339150,  -0.060897,  -0.412047,  0.393240,  0.147738,  0.132399,  0.131168,  0.137191,  0.315017,  0.278852,  0.175390
 1857,  1247,  217965.0000,  3406635.0000,  30.75927733,  30.05370455,  -0.084364,  -0.422103,  0.427981,  0.145543,  0.128223,  0.124021,  0.122254,  0.305193,  0.257705,  0.157241
 1858,  1247,  217995.0000,  3406635.0000,  30.75928444,  30.05401760,  -0.068577,  -0.413819,  0.414878,  0.146212,  0.129562,  0.125814,  0.125493,  0.303453,  0.264504,  0.164415
 1859,  1247,  218025.0000,  3406635.0000,  30.75929156,  30.05433064,  -0.037338,  -0.397137,  0.376356,  0.151138,  0.135853,  0.134139,  0.140858,  0.310868,  0.288489,  0.185375
 1860,  1247,  218055.0000,  3406635.0000,  30.75929867,  30.05464369,  -0.023603,  -0.381511,  0.350441,  0.154618,  0.140403,  0.140323,  0.150763,  0.313438,  0.298983,  0.197046
 1862,  1247,  218115.0000,  3406635.0000,  30.75931290,  30.05526979,  -0.026622,  -0.372355,  0.325480,  0.160052,  0.147711,  0.150843,  0.167841,  0.329820,  0.312715,  0.209494
 1855,  1248,  217905.0000,  3406605.0000,  30.75899275,  30.05308670,  -0.061212,  -0.408964,  0.396282,  0.149103,  0.133604,  0.133256,  0.137352,  0.317667,  0.281021,  0.180209
 1856,  1248,  217935.0000,  3406605.0000,  30.75899986,  30.05339974,  -0.096082,  -0.434745,  0.446589,  0.144874,  0.127902,  0.122896,  0.119336,  0.311939,  0.257250,  0.156839
 1857,  1248,  217965.0000,  3406605.0000,  30.75900698,  30.05371279,  -0.106352,  -0.440772,  0.453803,  0.144312,  0.127099,  0.120246,  0.116391,  0.309797,  0.250236,  0.150522
 1858,  1248,  217995.0000,  3406605.0000,  30.75901410,  30.05402583,  -0.061115,  -0.414863,  0.409287,  0.147604,  0.130606,  0.126671,  0.128384,  0.306291,  0.271009,  0.167681
 1859,  1248,  218025.0000,  3406605.0000,  30.75902121,  30.05433888,  -0.029324,  -0.393877,  0.369550,  0.150977,  0.135745,  0.133818,  0.141661,  0.307736,  0.290202,  0.186419
 1862,  1248,  218115.0000,  3406605.0000,  30.75904255,  30.05527802,  -0.023145,  -0.367155,  0.322864,  0.156813,  0.145329,  0.149264,  0.165057,  0.322459,  0.307870,  0.210003
 1861,  1248,  218085.0000,  3406605.0000,  30.75903544,  30.05496497,   0.010754,  -0.366008,  0.318940,  0.157803,  0.145730,  0.150281,  0.167199,  0.323797,  0.330838,  0.226358
 1860,  1248,  218055.0000,  3406605.0000,  30.75902833,  30.05465193,  -0.013364,  -0.378647,  0.345627,  0.154644,  0.140457,  0.139975,  0.151031,  0.310574,  0.302382,  0.201544
 1855,  1249,  217905.0000,  3406575.0000,  30.75872240,  30.05309494,  -0.113767,  -0.409220,  0.400714,  0.145891,  0.128652,  0.127608,  0.130231,  0.304390,  0.242206,  0.150790
 1856,  1249,  217935.0000,  3406575.0000,  30.75872952,  30.05340798,  -0.120594,  -0.430247,  0.436791,  0.142786,  0.124824,  0.122227,  0.120273,  0.306826,  0.240787,  0.148006
 1857,  1249,  217965.0000,  3406575.0000,  30.75873663,  30.05372103,  -0.079559,  -0.417235,  0.410430,  0.146239,  0.130070,  0.129348,  0.131489,  0.314562,  0.268198,  0.167868
 1858,  1249,  217995.0000,  3406575.0000,  30.75874375,  30.05403407,  -0.063702,  -0.419054,  0.405188,  0.147791,  0.132265,  0.130017,  0.134434,  0.317587,  0.279548,  0.176247
 1859,  1249,  218025.0000,  3406575.0000,  30.75875086,  30.05434712,  -0.024078,  -0.389512,  0.363298,  0.152182,  0.137646,  0.135558,  0.144097,  0.308539,  0.294030,  0.192174
 1860,  1249,  218055.0000,  3406575.0000,  30.75875798,  30.05466017,   0.001311,  -0.373212,  0.330592,  0.154162,  0.141287,  0.144312,  0.159061,  0.316168,  0.316998,  0.211743
 1861,  1249,  218085.0000,  3406575.0000,  30.75876509,  30.05497321,  -0.009087,  -0.374950,  0.327384,  0.155822,  0.142277,  0.146614,  0.163425,  0.322513,  0.316704,  0.213964
 1862,  1249,  218115.0000,  3406575.0000,  30.75877220,  30.05528626,  -0.040407,  -0.388814,  0.365385,  0.152690,  0.138744,  0.139680,  0.147524,  0.317400,  0.292745,  0.194316
  561,  1250,  179085.0000,  3406545.0000,  30.74861109,  29.64812119,  -0.147174,  -0.371827,  0.328212,  0.169849,  0.157857,  0.175899,  0.194289,  0.384135,  0.285571,  0.197796
 1855,  1250,  217905.0000,  3406545.0000,  30.75845205,  30.05310318,  -0.065600,  -0.404540,  0.388691,  0.149585,  0.132613,  0.128491,  0.133417,  0.303078,  0.265762,  0.165566
 1856,  1250,  217935.0000,  3406545.0000,  30.75845917,  30.05341622,  -0.101987,  -0.423997,  0.423103,  0.146560,  0.128812,  0.122789,  0.123057,  0.303560,  0.247372,  0.149317
 1857,  1250,  217965.0000,  3406545.0000,  30.75846628,  30.05372927,  -0.071290,  -0.406551,  0.391054,  0.148514,  0.132640,  0.131195,  0.136120,  0.310948,  0.269563,  0.171027
 1858,  1250,  217995.0000,  3406545.0000,  30.75847340,  30.05404231,  -0.046872,  -0.396568,  0.363709,  0.150736,  0.136147,  0.137432,  0.148407,  0.318069,  0.289587,  0.189444
 1859,  1250,  218025.0000,  3406545.0000,  30.75848052,  30.05435536,  -0.024758,  -0.384966,  0.351370,  0.153145,  0.139011,  0.140724,  0.152101,  0.316891,  0.301579,  0.200259
 1860,  1250,  218055.0000,  3406545.0000,  30.75848763,  30.05466840,  -0.027407,  -0.387379,  0.349480,  0.155206,  0.142036,  0.144231,  0.157455,  0.326635,  0.309208,  0.205505
 1861,  1250,  218085.0000,  3406545.0000,  30.75849474,  30.05498145,  -0.059618,  -0.401129,  0.384703,  0.151218,  0.136629,  0.139199,  0.144713,  0.325671,  0.289025,  0.187302
  560,  1250,  179055.0000,  3406545.0000,  30.74860300,  29.64780830,  -0.308197,  -0.521391,  0.595614,  0.141902,  0.121451,  0.120086,  0.096743,  0.381725,  0.201865,  0.103596
 1862,  1250,  218115.0000,  3406545.0000,  30.75850186,  30.05529449,  -0.068259,  -0.406908,  0.398718,  0.148166,  0.132747,  0.134220,  0.136870,  0.318390,  0.277701,  0.176006
  559,  1250,  179025.0000,  3406545.0000,  30.74859491,  29.64749541,  -0.352686,  -0.542118,  0.622007,  0.139707,  0.118212,  0.110368,  0.086624,  0.371714,  0.177880,  0.085339
  558,  1250,  178995.0000,  3406545.0000,  30.74858681,  29.64718252,  -0.349197,  -0.545660,  0.624222,  0.139038,  0.117623,  0.107745,  0.084804,  0.366547,  0.176809,  0.083787
  560,  1251,  179055.0000,  3406515.0000,  30.74833276,  29.64781767,  -0.167457,  -0.425532,  0.429101,  0.158178,  0.143830,  0.153948,  0.152610,  0.382020,  0.272428,  0.168270
  559,  1251,  179025.0000,  3406515.0000,  30.74832466,  29.64750478,  -0.345388,  -0.542732,  0.612800,  0.143107,  0.121370,  0.111573,  0.090372,  0.376425,  0.183153,  0.089408
  558,  1251,  178995.0000,  3406515.0000,  30.74831657,  29.64719189,  -0.353940,  -0.549078,  0.632460,  0.139440,  0.117730,  0.108709,  0.084081,  0.373454,  0.178201,  0.085206
  561,  1251,  179085.0000,  3406515.0000,  30.74834085,  29.64813056,  -0.047736,  -0.311175,  0.238478,  0.175203,  0.167360,  0.186125,  0.217846,  0.354287,  0.322004,  0.232194
 1097,  1253,  195165.0000,  3406455.0000,  30.75202957,  29.81587506,  -0.047835,  -0.392329,  0.334489,  0.155367,  0.142893,  0.148434,  0.169608,  0.340100,  0.309048,  0.192603
 1096,  1253,  195135.0000,  3406455.0000,  30.75202188,  29.81556211,  -0.060822,  -0.386134,  0.335225,  0.156304,  0.144740,  0.150629,  0.169340,  0.340127,  0.301124,  0.189658
 1098,  1253,  195195.0000,  3406455.0000,  30.75203726,  29.81618801,  -0.025842,  -0.375241,  0.307074,  0.158151,  0.146747,  0.156170,  0.182243,  0.343767,  0.326448,  0.209922
 1612,  1256,  210615.0000,  3406365.0000,  30.75507826,  29.97708742,  -0.279427,  -0.438126,  0.502767,  0.139145,  0.118774,  0.103676,  0.087802,  0.265361,  0.149451,  0.078299
 1611,  1256,  210585.0000,  3406365.0000,  30.75507096,  29.97677441,  -0.286908,  -0.436652,  0.500075,  0.140028,  0.119068,  0.105041,  0.089274,  0.267877,  0.148434,  0.078272
 1613,  1256,  210645.0000,  3406365.0000,  30.75508556,  29.97740043,  -0.292397,  -0.449173,  0.518970,  0.138208,  0.116873,  0.102043,  0.085018,  0.268466,  0.146988,  0.075542
 1612,  1257,  210615.0000,  3406335.0000,  30.75480793,  29.97709587,  -0.299233,  -0.443562,  0.509694,  0.138877,  0.117141,  0.104051,  0.087668,  0.269938,  0.145596,  0.075007
 1611,  1257,  210585.0000,  3406335.0000,  30.75480063,  29.97678286,  -0.278092,  -0.434649,  0.493276,  0.140671,  0.119523,  0.106005,  0.091282,  0.269001,  0.151941,  0.080146
 1613,  1257,  210645.0000,  3406335.0000,  30.75481523,  29.97740888,  -0.310642,  -0.452527,  0.527888,  0.138235,  0.117087,  0.102953,  0.084403,  0.273151,  0.143669,  0.072169
  896,  1258,  189135.0000,  3406305.0000,  30.74911761,  29.75301914,  -0.266422,  -0.471535,  0.517276,  0.144659,  0.124797,  0.117783,  0.104345,  0.327973,  0.189979,  0.107986
  895,  1258,  189105.0000,  3406305.0000,  30.74910977,  29.75270621,  -0.246326,  -0.463349,  0.499429,  0.145971,  0.126724,  0.122388,  0.111412,  0.333729,  0.201811,  0.116713
 1611,  1258,  210585.0000,  3406305.0000,  30.75453030,  29.97679131,  -0.260260,  -0.435905,  0.492145,  0.140992,  0.120567,  0.107370,  0.093022,  0.273311,  0.160426,  0.084510
 1612,  1258,  210615.0000,  3406305.0000,  30.75453760,  29.97710432,  -0.285841,  -0.443099,  0.508364,  0.139814,  0.118827,  0.105256,  0.088900,  0.272749,  0.151486,  0.079209
 1613,  1258,  210645.0000,  3406305.0000,  30.75454490,  29.97741733,  -0.327173,  -0.456389,  0.528125,  0.138288,  0.116900,  0.102605,  0.084884,  0.274891,  0.139359,  0.071098
  897,  1258,  189165.0000,  3406305.0000,  30.74912545,  29.75333206,  -0.265398,  -0.476904,  0.525627,  0.143241,  0.123003,  0.114437,  0.100464,  0.323101,  0.187570,  0.108013
  898,  1258,  189195.0000,  3406305.0000,  30.74913329,  29.75364499,  -0.242851,  -0.468343,  0.508423,  0.142625,  0.123860,  0.115428,  0.103890,  0.318792,  0.194209,  0.113286
  899,  1258,  189225.0000,  3406305.0000,  30.74914113,  29.75395791,  -0.248528,  -0.470081,  0.509589,  0.142598,  0.123566,  0.113554,  0.102338,  0.315017,  0.189605,  0.109030
  900,  1258,  189255.0000,  3406305.0000,  30.74914896,  29.75427084,  -0.250267,  -0.470348,  0.512003,  0.144017,  0.123432,  0.112965,  0.101213,  0.313598,  0.188052,  0.108736
  897,  1259,  189165.0000,  3406275.0000,  30.74885518,  29.75334114,  -0.210922,  -0.451188,  0.475739,  0.144874,  0.126323,  0.120541,  0.113233,  0.318738,  0.207700,  0.124904
  896,  1259,  189135.0000,  3406275.0000,  30.74884734,  29.75302821,  -0.223702,  -0.454403,  0.485338,  0.144392,  0.126162,  0.121317,  0.112055,  0.323396,  0.205157,  0.124101
  898,  1259,  189195.0000,  3406275.0000,  30.74886302,  29.75365406,  -0.236373,  -0.460601,  0.493328,  0.145275,  0.126457,  0.117275,  0.107745,  0.317560,  0.196136,  0.114892
  899,  1259,  189225.0000,  3406275.0000,  30.74887085,  29.75396699,  -0.252232,  -0.468770,  0.513878,  0.143937,  0.124663,  0.114063,  0.101267,  0.315365,  0.188320,  0.110770
  900,  1259,  189255.0000,  3406275.0000,  30.74887869,  29.75427991,  -0.204419,  -0.452358,  0.477577,  0.144097,  0.125386,  0.119390,  0.111948,  0.316623,  0.209146,  0.128009
  895,  1259,  189105.0000,  3406275.0000,  30.74883950,  29.75271529,  -0.241939,  -0.463367,  0.501801,  0.144874,  0.125814,  0.118720,  0.107397,  0.323744,  0.197609,  0.116873
  897,  1260,  189165.0000,  3406245.0000,  30.74858491,  29.75335021,  -0.050782,  -0.366554,  0.315803,  0.160587,  0.148943,  0.155849,  0.174828,  0.336218,  0.303721,  0.206175
  899,  1260,  189225.0000,  3406245.0000,  30.74860058,  29.75397606,  -0.028891,  -0.364871,  0.306889,  0.160186,  0.148193,  0.159034,  0.181253,  0.341759,  0.322566,  0.225261
  898,  1260,  189195.0000,  3406245.0000,  30.74859275,  29.75366314,  -0.042455,  -0.367300,  0.317470,  0.159650,  0.146640,  0.157402,  0.176220,  0.340153,  0.312447,  0.218997
  896,  1260,  189135.0000,  3406245.0000,  30.74857707,  29.75303729,  -0.047773,  -0.359368,  0.297816,  0.163719,  0.153333,  0.163799,  0.188052,  0.347568,  0.315874,  0.213670
  895,  1260,  189105.0000,  3406245.0000,  30.74856923,  29.75272437,  -0.041990,  -0.361482,  0.298038,  0.161524,  0.150495,  0.166985,  0.192549,  0.356054,  0.327358,  0.228821
  900,  1260,  189255.0000,  3406245.0000,  30.74860842,  29.75428899,  -0.027039,  -0.346515,  0.266341,  0.168109,  0.159356,  0.175176,  0.209119,  0.360953,  0.341947,  0.237789
  899,  1261,  189225.0000,  3406215.0000,  30.74833031,  29.75398514,  -0.092807,  -0.401295,  0.362279,  0.157348,  0.143964,  0.146051,  0.160025,  0.341840,  0.283778,  0.186901
  896,  1261,  189135.0000,  3406215.0000,  30.74830680,  29.75304637,  -0.091211,  -0.395072,  0.355694,  0.157589,  0.144365,  0.152476,  0.167119,  0.351637,  0.292852,  0.198224
  897,  1261,  189165.0000,  3406215.0000,  30.74831464,  29.75335929,  -0.078971,  -0.385971,  0.344254,  0.157509,  0.145034,  0.155715,  0.171455,  0.351477,  0.300027,  0.208851
  895,  1261,  189105.0000,  3406215.0000,  30.74829896,  29.75273344,  -0.070964,  -0.376906,  0.320433,  0.163317,  0.152155,  0.162434,  0.184733,  0.358945,  0.311377,  0.210431
  898,  1261,  189195.0000,  3406215.0000,  30.74832247,  29.75367221,  -0.067566,  -0.383172,  0.337297,  0.159168,  0.146159,  0.153065,  0.170090,  0.343232,  0.299786,  0.204943
  900,  1261,  189255.0000,  3406215.0000,  30.74833815,  29.75429806,  -0.092639,  -0.397315,  0.351870,  0.160293,  0.147310,  0.153814,  0.170973,  0.356616,  0.296145,  0.201169
  895,  1262,  189105.0000,  3406185.0000,  30.74802869,  29.75274252,  -0.312207,  -0.525388,  0.583921,  0.140028,  0.118185,  0.108468,  0.091577,  0.348612,  0.182725,  0.099661
  896,  1262,  189135.0000,  3406185.0000,  30.74803653,  29.75305544,  -0.300185,  -0.516819,  0.564240,  0.141046,  0.119523,  0.110931,  0.097011,  0.348237,  0.187436,  0.100330
  898,  1262,  189195.0000,  3406185.0000,  30.74805220,  29.75368129,  -0.352623,  -0.544893,  0.616949,  0.138984,  0.116820,  0.101561,  0.081672,  0.344758,  0.165004,  0.084403
  899,  1262,  189225.0000,  3406185.0000,  30.74806004,  29.75399421,  -0.324797,  -0.535240,  0.597460,  0.137378,  0.115936,  0.103971,  0.086544,  0.343446,  0.175042,  0.093049
  897,  1262,  189165.0000,  3406185.0000,  30.74804437,  29.75336836,  -0.323553,  -0.530845,  0.584812,  0.141340,  0.120246,  0.107692,  0.092058,  0.351396,  0.179593,  0.091523
  900,  1262,  189255.0000,  3406185.0000,  30.74806788,  29.75430713,  -0.286651,  -0.510221,  0.557416,  0.139145,  0.118747,  0.109030,  0.095538,  0.336191,  0.186392,  0.099929
 1347,  1268,  202665.0000,  3406005.0000,  30.74987353,  29.89424754,  -0.330624,  -0.518549,  0.554220,  0.136227,  0.116472,  0.109780,  0.099313,  0.346257,  0.174186,  0.097519
 1348,  1268,  202695.0000,  3406005.0000,  30.74988103,  29.89456051,  -0.335751,  -0.520316,  0.557704,  0.136656,  0.116231,  0.108869,  0.097974,  0.345052,  0.171589,  0.095565
 1555,  1269,  208905.0000,  3405975.0000,  30.75114670,  29.95935646,  -0.055775,  -0.400146,  0.407536,  0.146587,  0.127768,  0.120808,  0.118694,  0.281984,  0.252190,  0.144740
 1554,  1269,  208875.0000,  3405975.0000,  30.75113936,  29.95904346,  -0.055212,  -0.398573,  0.411092,  0.146694,  0.127501,  0.120674,  0.117114,  0.280619,  0.251254,  0.143214
 1347,  1269,  202665.0000,  3405975.0000,  30.74960323,  29.89425622,  -0.314383,  -0.513357,  0.540254,  0.138262,  0.118560,  0.112644,  0.104560,  0.350299,  0.182725,  0.104506
 1348,  1269,  202695.0000,  3405975.0000,  30.74961072,  29.89456919,  -0.337966,  -0.522124,  0.563068,  0.136361,  0.115936,  0.108414,  0.096529,  0.345320,  0.170866,  0.094655
 1555,  1270,  208905.0000,  3405945.0000,  30.75087638,  29.95936496,  -0.057670,  -0.397072,  0.405226,  0.146159,  0.127179,  0.119604,  0.117302,  0.277139,  0.246917,  0.142357
 1554,  1270,  208875.0000,  3405945.0000,  30.75086903,  29.95905196,  -0.041418,  -0.394134,  0.402958,  0.145115,  0.126698,  0.118613,  0.116151,  0.272936,  0.251227,  0.144793
 1554,  1271,  208875.0000,  3405915.0000,  30.75059871,  29.95906047,  -0.032060,  -0.392097,  0.396632,  0.144258,  0.126216,  0.117783,  0.116525,  0.269724,  0.252967,  0.147952
 1555,  1271,  208905.0000,  3405915.0000,  30.75060605,  29.95937346,  -0.036969,  -0.387615,  0.390279,  0.146212,  0.127554,  0.119791,  0.119042,  0.271437,  0.252083,  0.148247
 1283,  1271,  200745.0000,  3405915.0000,  30.74858115,  29.87424388,  -0.150721,  -0.443918,  0.489202,  0.138181,  0.119175,  0.122629,  0.109217,  0.318417,  0.235005,  0.121638
 1284,  1271,  200775.0000,  3405915.0000,  30.74858869,  29.87455684,  -0.138379,  -0.440246,  0.476644,  0.139547,  0.121237,  0.124315,  0.113367,  0.319862,  0.242099,  0.127046
 1285,  1271,  200805.0000,  3405915.0000,  30.74859624,  29.87486980,  -0.128886,  -0.429976,  0.457860,  0.141795,  0.124021,  0.128839,  0.120193,  0.323209,  0.249406,  0.136843
 1286,  1271,  200835.0000,  3405915.0000,  30.74860379,  29.87518276,  -0.102727,  -0.397144,  0.395295,  0.150736,  0.135103,  0.140109,  0.140724,  0.324708,  0.264210,  0.159356
 1287,  1271,  200865.0000,  3405915.0000,  30.74861133,  29.87549572,  -0.172878,  -0.460576,  0.493880,  0.141313,  0.123646,  0.118854,  0.109030,  0.321817,  0.226947,  0.124074
 1288,  1271,  200895.0000,  3405915.0000,  30.74861887,  29.87580868,  -0.148347,  -0.448959,  0.463539,  0.144178,  0.127581,  0.122896,  0.118453,  0.323155,  0.239663,  0.134139
 1289,  1271,  200925.0000,  3405915.0000,  30.74862642,  29.87612164,  -0.103732,  -0.414009,  0.398703,  0.149879,  0.134166,  0.134032,  0.139038,  0.323423,  0.262630,  0.156063
 1283,  1272,  200745.0000,  3405885.0000,  30.74831085,  29.87425261,  -0.162578,  -0.453551,  0.502950,  0.138396,  0.119068,  0.123057,  0.108254,  0.327331,  0.235781,  0.122388
 1284,  1272,  200775.0000,  3405885.0000,  30.74831839,  29.87456557,  -0.122760,  -0.421388,  0.435404,  0.144820,  0.128438,  0.132453,  0.127982,  0.325377,  0.254225,  0.146560
 1285,  1272,  200805.0000,  3405885.0000,  30.74832594,  29.87487853,  -0.109476,  -0.408739,  0.415350,  0.147149,  0.131007,  0.133845,  0.131730,  0.318899,  0.255965,  0.149398
 1286,  1272,  200835.0000,  3405885.0000,  30.74833348,  29.87519149,  -0.148986,  -0.440813,  0.468658,  0.142143,  0.124342,  0.121585,  0.113340,  0.313277,  0.232033,  0.127956
 1289,  1272,  200925.0000,  3405885.0000,  30.74835611,  29.87613037,  -0.137018,  -0.438392,  0.452993,  0.143669,  0.125894,  0.122682,  0.118292,  0.314214,  0.238485,  0.132506
 1288,  1272,  200895.0000,  3405885.0000,  30.74834857,  29.87581741,  -0.180866,  -0.468337,  0.513296,  0.138048,  0.118667,  0.114732,  0.101909,  0.316864,  0.219800,  0.113099
 1287,  1272,  200865.0000,  3405885.0000,  30.74834103,  29.87550445,  -0.173431,  -0.467079,  0.506992,  0.138797,  0.119202,  0.115267,  0.103810,  0.317319,  0.223521,  0.115829
 1283,  1273,  200745.0000,  3405855.0000,  30.74804054,  29.87426135,  -0.133349,  -0.419050,  0.435408,  0.148059,  0.132453,  0.135103,  0.129803,  0.330008,  0.252351,  0.146935
 1284,  1273,  200775.0000,  3405855.0000,  30.74804809,  29.87457431,  -0.121895,  -0.416090,  0.418979,  0.149451,  0.134113,  0.134353,  0.133417,  0.325832,  0.255028,  0.153948
 1285,  1273,  200805.0000,  3405855.0000,  30.74805563,  29.87488727,  -0.156259,  -0.448514,  0.478826,  0.142705,  0.124021,  0.121718,  0.112671,  0.319702,  0.233292,  0.125225
 1286,  1273,  200835.0000,  3405855.0000,  30.74806318,  29.87520023,  -0.167362,  -0.464033,  0.500032,  0.139975,  0.121397,  0.116579,  0.106139,  0.318444,  0.227135,  0.118720
 1287,  1273,  200865.0000,  3405855.0000,  30.74807072,  29.87551319,  -0.158996,  -0.462320,  0.492945,  0.139868,  0.120460,  0.116124,  0.107263,  0.315820,  0.229169,  0.120219
 1288,  1273,  200895.0000,  3405855.0000,  30.74807827,  29.87582615,  -0.157812,  -0.464674,  0.490014,  0.139279,  0.119871,  0.114598,  0.107317,  0.313545,  0.228072,  0.119818
 1289,  1273,  200925.0000,  3405855.0000,  30.74808581,  29.87613911,  -0.162500,  -0.465476,  0.493645,  0.138610,  0.119229,  0.115321,  0.107183,  0.316168,  0.227777,  0.119845
 1955,  1273,  220905.0000,  3405855.0000,  30.75294186,  30.08459570,  -0.164418,  -0.467370,  0.473127,  0.145275,  0.129937,  0.140484,  0.138422,  0.387026,  0.277728,  0.166985
 1283,  1274,  200745.0000,  3405825.0000,  30.74777024,  29.87427009,  -0.110264,  -0.389122,  0.369529,  0.150254,  0.135397,  0.144017,  0.150763,  0.327492,  0.262443,  0.166985
 1285,  1274,  200805.0000,  3405825.0000,  30.74778533,  29.87489601,  -0.159360,  -0.463148,  0.496412,  0.140591,  0.121317,  0.115722,  0.106139,  0.315392,  0.228687,  0.120648
 1286,  1274,  200835.0000,  3405825.0000,  30.74779288,  29.87520896,  -0.162391,  -0.463957,  0.497914,  0.139386,  0.120086,  0.116151,  0.106326,  0.317212,  0.228580,  0.119577
 1287,  1274,  200865.0000,  3405825.0000,  30.74780042,  29.87552192,  -0.164217,  -0.464334,  0.493421,  0.139841,  0.121049,  0.115588,  0.107183,  0.315981,  0.226840,  0.119390
 1288,  1274,  200895.0000,  3405825.0000,  30.74780796,  29.87583488,  -0.152597,  -0.462091,  0.486298,  0.140484,  0.120969,  0.115374,  0.108388,  0.313598,  0.230561,  0.121986
 1289,  1274,  200925.0000,  3405825.0000,  30.74781551,  29.87614784,  -0.155114,  -0.466273,  0.494431,  0.138208,  0.120086,  0.113741,  0.105711,  0.312474,  0.228553,  0.120915
 1955,  1274,  220905.0000,  3405825.0000,  30.75267151,  30.08460385,  -0.189597,  -0.484032,  0.504403,  0.142598,  0.125841,  0.135157,  0.128063,  0.388739,  0.264825,  0.153788
 1954,  1274,  220875.0000,  3405825.0000,  30.75266447,  30.08429082,  -0.175273,  -0.481819,  0.500933,  0.142973,  0.126323,  0.135612,  0.128946,  0.387802,  0.272133,  0.159409
 1284,  1274,  200775.0000,  3405825.0000,  30.74777779,  29.87458305,  -0.153506,  -0.435891,  0.456086,  0.145168,  0.127795,  0.124663,  0.118533,  0.317319,  0.232863,  0.132346
  693,  1275,  183045.0000,  3405795.0000,  30.74291637,  29.68965515,  -0.402398,  -0.591815,  0.694019,  0.141447,  0.118453,  0.124422,  0.087642,  0.485214,  0.206764,  0.100517
  692,  1275,  183015.0000,  3405795.0000,  30.74290838,  29.68934227,  -0.436118,  -0.596619,  0.703421,  0.140724,  0.119523,  0.123914,  0.085393,  0.490461,  0.192576,  0.089328
 1986,  1275,  221835.0000,  3405795.0000,  30.75261904,  30.09431610,  -0.268268,  -0.486798,  0.521414,  0.136843,  0.116739,  0.105363,  0.096020,  0.305247,  0.176113,  0.098751
 1987,  1276,  221865.0000,  3405765.0000,  30.75235570,  30.09463726,  -0.240915,  -0.485659,  0.521051,  0.137137,  0.117061,  0.106808,  0.097145,  0.308512,  0.188721,  0.106942
 1986,  1276,  221835.0000,  3405765.0000,  30.75234868,  30.09432423,  -0.252951,  -0.485210,  0.526101,  0.136468,  0.116124,  0.103890,  0.093076,  0.299732,  0.178710,  0.099500
 1986,  1277,  221835.0000,  3405735.0000,  30.75207832,  30.09433235,  -0.164468,  -0.452378,  0.458805,  0.139948,  0.121344,  0.113126,  0.111305,  0.300027,  0.215276,  0.130418
 1214,  1278,  198675.0000,  3405705.0000,  30.74616653,  29.85271147,  -0.115129,  -0.364172,  0.336811,  0.166155,  0.156572,  0.164656,  0.175256,  0.353270,  0.280325,  0.180262
 1397,  1285,  204165.0000,  3405495.0000,  30.74565223,  29.91004306,  -0.005262,  -0.310524,  0.217097,  0.180717,  0.178924,  0.212546,  0.259873,  0.403997,  0.399768,  0.297832
 1398,  1285,  204195.0000,  3405495.0000,  30.74565969,  29.91035603,  -0.004084,  -0.310587,  0.220117,  0.180316,  0.178870,  0.207700,  0.252378,  0.394842,  0.391630,  0.291166
  741,  1289,  184485.0000,  3405375.0000,  30.73951545,  29.70480271,  -0.397260,  -0.570274,  0.641555,  0.142679,  0.120835,  0.112456,  0.089730,  0.410930,  0.177264,  0.087187
